layer,field,verdict,nearness,path,line,section,stated,novel,held,repeats,text
or/clackamas/happy-valley,max_units,unnumbered,unread_section,or/clackamas/happy-valley/16.12.definitions.txt,567,16.12.030,,,,1,"A dwelling, located on its own lot excluding an accessory dwelling unit, which shares one or more common or abutting walls of at least 20 feet in width with one or more other dwellings on another lot."
or/clackamas/happy-valley,max_units,unnumbered,unread_section,or/clackamas/happy-valley/16.12.definitions.txt,576,16.12.030,,,,1,A building containing three dwelling units on a single lot. The units must comply with the definition of an attached structure and share a common wall of at least 20 feet in width or common floor/ceil
or/clackamas/happy-valley,max_units,unnumbered,unread_section,or/clackamas/happy-valley/16.12.definitions.txt,579,16.12.030,,,,1,A building containing two dwelling units on one lot. The units must comply with the definition of an attached structure and share a common wall of at least 20 feet in width or common floor/ceiling of
or/clackamas/happy-valley,open_space_min_pct,unnumbered,unread_section,or/clackamas/happy-valley/16.12.definitions.txt,1125,16.12.030,,,,1,An outdoor or semi-outdoor area designed to provide a more pleasant and healthful environment for the occupants of a dwelling unit and the neighborhood in which such dwelling unit is located. It inclu
or/clackamas/happy-valley,max_height_ft,unnumbered,unread_section,or/clackamas/happy-valley/16.12.definitions.txt,1721,16.12.030,,,"35,45,65",1,"The modification would increase the existing height of a support tower by more than 10%, or by the height of one additional antenna array with separation from the nearest existing antenna not to excee"
or/clackamas/happy-valley,min_lot_width_ft,held,unread_section,or/clackamas/happy-valley/16.22.residential.txt,106,16.22.010,100,,"40,50,60,70,80,100",1,Lot width (minimum) 100 feet
or/clackamas/happy-valley,max_height_ft,held,unread_section,or/clackamas/happy-valley/16.22.residential.txt,114,16.22.010,45,,"35,45,65",1,Building height (maximum) 45 feet[2]
or/clackamas/happy-valley,max_height_ft,held,unread_section,or/clackamas/happy-valley/16.22.residential.txt,118,16.22.010,"45,49",49,"35,45,65",1,[2] The single-family residential building height maximum is 45 feet at the front elevation; side and rear elevations may not exceed 49 feet.
or/clackamas/happy-valley,max_height_ft,unnumbered,unread_section,or/clackamas/happy-valley/16.32.steep-slopes.txt,285,16.32.050,,,"35,45,65",1,"The maximum impervious surface coverage from development shall be 3,500 square feet. This standard may be exceeded to allow a private driveway design and location that reduces adverse impacts to prote"
or/clackamas/happy-valley,max_height_ft,unnumbered,unread_section,or/clackamas/happy-valley/16.42.landscaping.txt,395,16.42.050,,,"35,45,65",1,"Optimal Tree Protection Zone. The minimum distance from the center of a tree to the disturbance line shall be one foot of radius per inch of diameter at breast height (dbh), as measured four and one-h"
or/clackamas/happy-valley,max_height_ft,unnumbered,unread_section,or/clackamas/happy-valley/16.42.landscaping.txt,570,16.42.060,,,"35,45,65",1,"Height and Opacity. Where landscaping is used for required screening, it shall be at least six feet in height and at least 80% opaque, as seen from a perpendicular line of sight, within two years foll"
or/clackamas/happy-valley,parking_min_per_unit,unnumbered,unread_section,or/clackamas/happy-valley/16.43.parking.txt,800,16.43.040,,,,1,Outdoor bicycle parking spaces shall be clearly visible from the building entrance or the public right-of-way and shall be located within 50 feet of the public entrance to the building unless clustere
